source_command_id,source_param,target_command_id,target_param,condition_value,condition_expression,dep_type
UDG:MOD DRCOMM,IPVERSION,UDG:MOD DRCOMM,COMMIPV6,COMM_IPV6,该参数在“IPVERSION”配置为“COMM_IPV6”时为条件必选参数。,intra_command
UDG:RMV DRCOMM,IPVERSION,UDG:RMV DRCOMM,COMMIPV4,COMM_IPV4,该参数在“IPVERSION”配置为“COMM_IPV4”时为条件必选参数。,intra_command
UDG:RMV DRCOMM,IPVERSION,UDG:RMV DRCOMM,COMMIPV6,COMM_IPV6,该参数在“IPVERSION”配置为“COMM_IPV6”时为条件必选参数。,intra_command
UDG:ADD DRCOMM,IPVERSION,UDG:ADD DRCOMM,COMMIPV4,COMM_IPV4,该参数在“IPVERSION”配置为“COMM_IPV4”时为条件必选参数。,intra_command
UDG:ADD DRCOMM,IPVERSION,UDG:ADD DRCOMM,COMMIPV6,COMM_IPV6,该参数在“IPVERSION”配置为“COMM_IPV6”时为条件必选参数。,intra_command
UDG:DSP DBDATAFEATURE,,UDG:DSP DBDATAFEATURE,PLUGINID,,"该参数在
“DATAFEATUREOPT”
参数设置为
“SPEC_PLUGINID”
后生效。",intra_command_unparsed
UDG:DSP DBDATAFEATURE,,UDG:DSP DBDATAFEATURE,DATAFEATURE,,"该参数在
“DATAFEATUREOPT”
参数设置为
“SPEC_FEATURE”
后生效。",intra_command_unparsed
UDG:DSP DBTBL,,UDG:DSP DBTBL,VNFCID,,"该参数在
“CSTYPE”
参数设置为
“CLIENT”
后生效。",intra_command_unparsed
UDG:DSP DBTBL,,UDG:DSP DBTBL,RUNAME,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,VNFCID,,"该参数在
“CSTYPE”
参数设置为
“CLIENT”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,PLUGINID,,"该参数在
“CSTYPE”
参数设置为
“CLIENT”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,RUNAME,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,NODETYPE,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,NODENO,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:DSP DBSTATS,,UDG:DSP DBSTATS,COMMANDSTR,,"该参数在
“STATSTYPE”
参数设置为
“COMMONSTATS”
后生效。",intra_command_unparsed
UDG:STR DBSFTD,,UDG:STR DBSFTD,VNFCID,,"该参数在
“CSTYPE”
参数设置为
“CLIENT”
后生效。",intra_command_unparsed
UDG:STR DBSFTD,,UDG:STR DBSFTD,PLUGINID,,"该参数在
“CSTYPE”
参数设置为
“CLIENT”
后生效。",intra_command_unparsed
UDG:STR DBSFTD,,UDG:STR DBSFTD,RUNAME,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:STR DBSFTD,,UDG:STR DBSFTD,NODETYPE,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:STR DBSFTD,,UDG:STR DBSFTD,NODENO,,"该参数在
“CSTYPE”
参数设置为
“SERVER”
后生效。",intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L1UPP,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L1LOW,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L2UPP,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L2LOW,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L3UPP,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:SET DBTHRESHOLD,,UDG:SET DBTHRESHOLD,L3LOW,,该参数在门限类型选择后生效。,intra_command_unparsed
UDG:DSP LBFLOWRULEV6,,UDG:DSP LBFLOWRULEV6,DSTIPV6,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULEV6,,UDG:DSP LBFLOWRULEV6,SRCIPV6,,"该参数在""引流规则类型""参数配置为""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULEV6,,UDG:DSP LBFLOWRULEV6,DSTPORT,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULEV6,,UDG:DSP LBFLOWRULEV6,SRCPORT,,"该参数在""引流规则类型""参数配置为""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULEV6,,UDG:DSP LBFLOWRULEV6,PROTO,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULE,,UDG:DSP LBFLOWRULE,DSTIPV4,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULE,,UDG:DSP LBFLOWRULE,SRCIPV4,,"该参数在""引流规则类型""参数配置为""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULE,,UDG:DSP LBFLOWRULE,DSTPORT,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULE,,UDG:DSP LBFLOWRULE,SRCPORT,,"该参数在""引流规则类型""参数配置为""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP LBFLOWRULE,,UDG:DSP LBFLOWRULE,PROTO,,"该参数在""引流规则类型""参数配置为""三元组引流规则""或""五元组引流规则""后生效。",intra_command_unparsed
UDG:DSP SRVIP,,UDG:DSP SRVIP,DSTIPV4,,该参数在“IP类型”参数配置为“IPV4”后生效。,intra_command_unparsed
UDG:DSP SRVIP,,UDG:DSP SRVIP,DSTIPV6,,该参数在“IP类型”参数配置为“IPV6”后生效。,intra_command_unparsed
UDG:DSP SRVIP,,UDG:DSP SRVIP,IPV4MASK,,该参数在“IP类型”参数配置为“IPV4”后生效。,intra_command_unparsed
UDG:DSP SRVIP,,UDG:DSP SRVIP,IPV6MASK,,该参数在“IP类型”参数配置为“IPV6”后生效。,intra_command_unparsed
UDG:DSP LBRTCMTY,,UDG:DSP LBRTCMTY,PEERADDRIPV4,,该参数在“IP类型”参数配置为“IPV4”后生效。,intra_command_unparsed
UDG:DSP LBRTCMTY,,UDG:DSP LBRTCMTY,PEERADDRIPV6,,该参数在“IP类型”参数配置为“IPV6”后生效。,intra_command_unparsed
UDG:ADD LBTRCRDTCFG,,UDG:ADD LBTRCRDTCFG,SRCIP,,"该参数在
“IP地址类型”
配置为
“IPV4(IPv4)”
后生效。",intra_command_unparsed
UDG:ADD LBTRCRDTCFG,,UDG:ADD LBTRCRDTCFG,SRCIPV6,,"该参数在
“IP地址类型”
配置为
“IPV6(IPv6)”
后生效。",intra_command_unparsed
UDG:ADD LBTRCRDTCFG,,UDG:ADD LBTRCRDTCFG,DSTIP,,"该参数在
“IP地址类型”
配置为
“IPV4(IPv4)”
后生效。",intra_command_unparsed
UDG:ADD LBTRCRDTCFG,,UDG:ADD LBTRCRDTCFG,DSTIPV6,,"该参数在
“IP地址类型”
配置为
“IPV6(IPv6)”
后生效。",intra_command_unparsed
UDG:MOD ACLRULEADV4,ACLSRCPORTOP,UDG:MOD ACLRULEADV4,ACLSRCPORTBEGIN,Eq,该参数在“ACLSRCPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLSRCPORTOP,UDG:MOD ACLRULEADV4,ACLSRCPORTEND,Lt,该参数在“ACLSRCPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLDESTPORTOP,UDG:MOD ACLRULEADV4,ACLDESTPORTBEGIN,Eq,该参数在“ACLDESTPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLDESTPORTOP,UDG:MOD ACLRULEADV4,ACLDESTPORTEND,Lt,该参数在“ACLDESTPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLICMPNAME,UDG:MOD ACLRULEADV4,ACLICMPTYPE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLICMPNAME,UDG:MOD ACLRULEADV4,ACLICMPCODE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLTTLOP,UDG:MOD ACLRULEADV4,ACLTTL,Eq,该参数在“ACLTTLOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV4,ACLTTLOP,UDG:MOD ACLRULEADV4,ACLTTLEND,Lt,该参数在“ACLTTLOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLSRCPORTOP,UDG:ADD ACLRULEADV4,ACLSRCPORTBEGIN,Eq,该参数在“ACLSRCPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLSRCPORTOP,UDG:ADD ACLRULEADV4,ACLSRCPORTEND,Lt,该参数在“ACLSRCPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLDESTPORTOP,UDG:ADD ACLRULEADV4,ACLDESTPORTBEGIN,Eq,该参数在“ACLDESTPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLDESTPORTOP,UDG:ADD ACLRULEADV4,ACLDESTPORTEND,Lt,该参数在“ACLDESTPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLICMPNAME,UDG:ADD ACLRULEADV4,ACLICMPTYPE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLICMPNAME,UDG:ADD ACLRULEADV4,ACLICMPCODE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLTTLOP,UDG:ADD ACLRULEADV4,ACLTTL,Eq,该参数在“ACLTTLOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV4,ACLTTLOP,UDG:ADD ACLRULEADV4,ACLTTLEND,Lt,该参数在“ACLTTLOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLPROTOCOLTYPE,UDG:MOD ACLRULEADV6,ACLPROTOCOLNAME,WellKnow,该参数在“ACLPROTOCOLTYPE”配置为“WellKnow”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLSRCPORTOP,UDG:MOD ACLRULEADV6,ACLSRCPORTBEGIN,Eq,该参数在“ACLSRCPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLSRCPORTOP,UDG:MOD ACLRULEADV6,ACLSRCPORTEND,Lt,该参数在“ACLSRCPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLDESTPORTOP,UDG:MOD ACLRULEADV6,ACLDESTPORTBEGIN,Eq,该参数在“ACLDESTPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLDESTPORTOP,UDG:MOD ACLRULEADV6,ACLDESTPORTEND,Lt,该参数在“ACLDESTPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLICMPNAME,UDG:MOD ACLRULEADV6,ACLICMPTYPE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:MOD ACLRULEADV6,ACLICMPNAME,UDG:MOD ACLRULEADV6,ACLICMPCODE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLPROTOCOLTYPE,UDG:ADD ACLRULEADV6,ACLPROTOCOL,Number,该参数在“ACLPROTOCOLTYPE”配置为“Number”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLPROTOCOLTYPE,UDG:ADD ACLRULEADV6,ACLPROTOCOLNAME,WellKnow,该参数在“ACLPROTOCOLTYPE”配置为“WellKnow”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLSRCPORTOP,UDG:ADD ACLRULEADV6,ACLSRCPORTBEGIN,Eq,该参数在“ACLSRCPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLSRCPORTOP,UDG:ADD ACLRULEADV6,ACLSRCPORTEND,Lt,该参数在“ACLSRCPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLDESTPORTOP,UDG:ADD ACLRULEADV6,ACLDESTPORTBEGIN,Eq,该参数在“ACLDESTPORTOP”配置为“Eq”、“Gt”、“Neq” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLDESTPORTOP,UDG:ADD ACLRULEADV6,ACLDESTPORTEND,Lt,该参数在“ACLDESTPORTOP”配置为“Lt” 或 “Range”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLICMPNAME,UDG:ADD ACLRULEADV6,ACLICMPTYPE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:ADD ACLRULEADV6,ACLICMPNAME,UDG:ADD ACLRULEADV6,ACLICMPCODE,Custom,该参数在“ACLICMPNAME”配置为“Custom”时为必选参数。,intra_command
UDG:DSP ARPPROBERESULT,IFTYPE,UDG:DSP ARPPROBERESULT,IFNAME,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:DSP ARPPROBERESULT,IFTYPE,UDG:DSP ARPPROBERESULT,MEMBERIFNAME,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:DSP ARPPROBERESULT,IFTYPE,UDG:DSP ARPPROBERESULT,SESSIONIP,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:MOD ARPPROBESESSION,IFTYPE,UDG:MOD ARPPROBESESSION,INTERVAL,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:MOD ARPPROBESESSION,IFTYPE,UDG:MOD ARPPROBESESSION,FAILTHRESH,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:MOD ARPPROBESESSION,IFTYPE,UDG:MOD ARPPROBESESSION,RECOVERTHRESH,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:MOD ARPPROBESESSION,IFTYPE,UDG:MOD ARPPROBESESSION,ISSWAPENABLE,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:ADD ARPPROBESESSION,IFTYPE,UDG:ADD ARPPROBESESSION,INTERVAL,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:ADD ARPPROBESESSION,IFTYPE,UDG:ADD ARPPROBESESSION,FAILTHRESH,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:ADD ARPPROBESESSION,IFTYPE,UDG:ADD ARPPROBESESSION,RECOVERTHRESH,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:ADD ARPPROBESESSION,IFTYPE,UDG:ADD ARPPROBESESSION,ISSWAPENABLE,EthTrunk,该参数在“IFTYPE”配置为“EthTrunk”时为可选参数。,intra_command
UDG:DSP ARPSTATISTICS,GETINFOTYPE,UDG:DSP ARPSTATISTICS,ARPPID,Packet,该参数在“GETINFOTYPE”配置为“Packet” 或 “Table”时为可选参数。,intra_command
UDG:DSP ARPSTATISTICS,GETINFOTYPE,UDG:DSP ARPSTATISTICS,IFNAME,Packet,该参数在“GETINFOTYPE”配置为“Packet”时为可选参数。,intra_command
UDG:SET ARPANTISPOOFING,ENABLEANTISPOOFING,UDG:SET ARPANTISPOOFING,DETECTTIME,ENABLE,该参数在“ENABLEANTISPOOFING”配置为“ENABLE”时为可选参数。,intra_command
UDG:SET ARPANTISPOOFING,ENABLEANTISPOOFING,UDG:SET ARPANTISPOOFING,ENABLEALARM,ENABLE,该参数在“ENABLEANTISPOOFING”配置为“ENABLE”时为可选参数。,intra_command
UDG:SET ARPANTISPOOFING,ENABLEALARM,UDG:SET ARPANTISPOOFING,THRESHOLDVALUE,ENABLE,该参数在“ENABLEALARM”配置为“ENABLE”时为可选参数。,intra_command
UDG:SET ARPANTISPOOFING,ENABLEANTISPOOFING,UDG:SET ARPANTISPOOFING,EXPIRETIME,ENABLE,该参数在“ENABLEANTISPOOFING”配置为“ENABLE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ADDRTYPE,UDG:ADD BFDSESSION,CREATETYPE4,IPv4,该参数在“ADDRTYPE”配置为“IPv4”时为必选参数。,intra_command
UDG:ADD BFDSESSION,ADDRTYPE,UDG:ADD BFDSESSION,CREATETYPE6,IPv6,该参数在“ADDRTYPE”配置为“IPv6”时为必选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,ONEARMECHO,SESS_STATIC,该参数在“CREATETYPE4”配置为“SESS_STATIC”时为必选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE6,UDG:ADD BFDSESSION,ONEARMECHO6,SESS_STATIC,该参数在“CREATETYPE6”配置为“SESS_STATIC”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ADDRTYPE,UDG:ADD BFDSESSION,DESTADDR4,IPv4,该参数在“ADDRTYPE”配置为“IPv4”时为必选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,MINTXINT,SESS_AUTO,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,MINTXINT,FALSE,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE6,UDG:ADD BFDSESSION,MINTXINT,SESS_AUTO,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO6,UDG:ADD BFDSESSION,MINTXINT,FALSE,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,MINRXINT,SESS_AUTO,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,MINRXINT,FALSE,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE6,UDG:ADD BFDSESSION,MINRXINT,SESS_AUTO,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO6,UDG:ADD BFDSESSION,MINRXINT,FALSE,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,TOSEXP,SESS_STATIC,该参数在“CREATETYPE4”配置为“SESS_STATIC”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_STATIC”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE6,UDG:ADD BFDSESSION,TOSEXP,SESS_STATIC,该参数在“CREATETYPE4”配置为“SESS_STATIC”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_STATIC”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,MINECHORXINT,TRUE,该参数在“ONEARMECHO”配置为“TRUE”时为可选参数；该参数在“ONEARMECHO6”配置为“TRUE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO6,UDG:ADD BFDSESSION,MINECHORXINT,TRUE,该参数在“ONEARMECHO”配置为“TRUE”时为可选参数；该参数在“ONEARMECHO6”配置为“TRUE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,LOCALDISCR,SESS_STATIC,该参数在“CREATETYPE4”配置为“SESS_STATIC”时为必选参数；该参数在“CREATETYPE6”配置为“SESS_STATIC”时为必选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE6,UDG:ADD BFDSESSION,LOCALDISCR,SESS_STATIC,该参数在“CREATETYPE4”配置为“SESS_STATIC”时为必选参数；该参数在“CREATETYPE6”配置为“SESS_STATIC”时为必选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,REMOTEDISCR,FALSE,该参数在“ONEARMECHO”配置为“FALSE”时为必选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为必选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO6,UDG:ADD BFDSESSION,REMOTEDISCR,FALSE,该参数在“ONEARMECHO”配置为“FALSE”时为必选参数；该参数在“ONEARMECHO6”配置为“FALSE”时为必选参数。,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,SRCADDR4,SESS_AUTO,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为必选参数；该参数在“ONEARMECHO”配置为“TRUE” 或 “FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,SRCADDR4,TRUE,该参数在“CREATETYPE4”配置为“SESS_AUTO”时为必选参数；该参数在“ONEARMECHO”配置为“TRUE” 或 “FALSE”时为可选参数。,intra_command
UDG:ADD BFDSESSION,ONEARMECHO,UDG:ADD BFDSESSION,IFNAME,TRUE,该参数在“ONEARMECHO”配置为“TRUE”时为必选参数；该参数在“ONEARMECHO6”配置为“TRUE”时为必选参数；该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE,intra_command
UDG:ADD BFDSESSION,ONEARMECHO6,UDG:ADD BFDSESSION,IFNAME,TRUE,该参数在“ONEARMECHO”配置为“TRUE”时为必选参数；该参数在“ONEARMECHO6”配置为“TRUE”时为必选参数；该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE,intra_command
UDG:ADD BFDSESSION,CREATETYPE4,UDG:ADD BFDSESSION,IFNAME,SESS_AUTO,该参数在“ONEARMECHO”配置为“TRUE”时为必选参数；该参数在“ONEARMECHO6”配置为“TRUE”时为必选参数；该参数在“CREATETYPE4”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO”配置为“FALSE”时为可选参数；该参数在“CREATETYPE6”配置为“SESS_AUTO”时为可选参数；该参数在“ONEARMECHO6”配置为“FALSE,intra_command
