command_id,object_name,relation_type
UNC:LST ALLOWEDPLMN,ALLOWEDPLMN,operates_on
UNC:RMV ALLOWEDPLMNS,ALLOWEDPLMNS,deletes
UNC:ADD ALLOWEDPLMNS,ALLOWEDPLMNS,creates
UNC:LST ALLOWEDPLMNS,ALLOWEDPLMNS,operates_on
UNC:CMT ALLOWPLCY,ALLOWPLCY,operates_on
UNC:TST ALLOWPLCY,ALLOWPLCY,operates_on
UDG:RMV ALLOWSERNAME,ALLOWSERNAME,deletes
UDG:ADD ALLOWSERNAME,ALLOWSERNAME,creates
UDG:LST ALLOWSERNAME,ALLOWSERNAME,operates_on
UNC:RMV ALLOWSERNAME,ALLOWSERNAME,deletes
UNC:ADD ALLOWSERNAME,ALLOWSERNAME,creates
UNC:LST ALLOWSERNAME,ALLOWSERNAME,operates_on
UNC:LST ALMDETAIL,ALMDETAIL,operates_on
UDG:DSP ALMERRORINFO,ALMERRORINFO,operates_on
UNC:DSP ALMERRORINFO,ALMERRORINFO,operates_on
UDG:LST ALMFILTER,ALMFILTER,operates_on
UDG:SET ALMFILTER,ALMFILTER,sets
UNC:LST ALMFILTER,ALMFILTER,operates_on
UNC:SET ALMFILTER,ALMFILTER,sets
UDG:LST ALMFLAPINFO,ALMFLAPINFO,operates_on
UNC:LST ALMFLAPINFO,ALMFLAPINFO,operates_on
UDG:DSP ALMFLAPSURPINFO,ALMFLAPSURPINFO,operates_on
UNC:DSP ALMFLAPSURPINFO,ALMFLAPSURPINFO,operates_on
UDG:LST ALMINFO,ALMINFO,operates_on
UDG:SET ALMINFO,ALMINFO,sets
UNC:LST ALMINFO,ALMINFO,operates_on
UNC:SET ALMINFO,ALMINFO,sets
UDG:DSP ALMMESSAGERECV,ALMMESSAGERECV,operates_on
UNC:DSP ALMMESSAGERECV,ALMMESSAGERECV,operates_on
UDG:DSP ALMMESSAGESEND,ALMMESSAGESEND,operates_on
UNC:DSP ALMMESSAGESEND,ALMMESSAGESEND,operates_on
UDG:LST ALMNRMODE,ALMNRMODE,operates_on
UDG:SET ALMNRMODE,ALMNRMODE,sets
UNC:LST ALMNRMODE,ALMNRMODE,operates_on
UNC:SET ALMNRMODE,ALMNRMODE,sets
UNC:LST ALMRPTMODE,ALMRPTMODE,operates_on
UNC:SET ALMRPTMODE,ALMRPTMODE,sets
UNC:LST AMFAUSFRESET,AMFAUSFRESET,operates_on
UNC:SET AMFAUSFRESET,AMFAUSFRESET,sets
UNC:OPR AMFCAP,AMFCAP,operates_on
UNC:DSP AMFCAP,AMFCAP,operates_on
UNC:MOD AMFCONFLICTRULE,AMFCONFLICTRULE,modifies
UNC:RMV AMFCONFLICTRULE,AMFCONFLICTRULE,deletes
UNC:ADD AMFCONFLICTRULE,AMFCONFLICTRULE,creates
UNC:DSP AMFCONFLICTRULE,AMFCONFLICTRULE,operates_on
UNC:LST AMFCONFLICTRULE,AMFCONFLICTRULE,operates_on
UNC:MOD AMFCROSSOPPLCY,AMFCROSSOPPLCY,modifies
UNC:RMV AMFCROSSOPPLCY,AMFCROSSOPPLCY,deletes
UNC:ADD AMFCROSSOPPLCY,AMFCROSSOPPLCY,creates
UNC:LST AMFCROSSOPPLCY,AMFCROSSOPPLCY,operates_on
UNC:LST AMFDATACHK,AMFDATACHK,operates_on
UNC:SET AMFDATACHK,AMFDATACHK,sets
UNC:RMV AMFDFTNSMAP,AMFDFTNSMAP,deletes
UNC:ADD AMFDFTNSMAP,AMFDFTNSMAP,creates
UNC:LST AMFDFTNSMAP,AMFDFTNSMAP,operates_on
UNC:RMV AMFDIALTEST,AMFDIALTEST,deletes
UNC:ADD AMFDIALTEST,AMFDIALTEST,creates
UNC:LST AMFDIALTEST,AMFDIALTEST,operates_on
UNC:MOD AMFDNNPLCY,AMFDNNPLCY,modifies
UNC:RMV AMFDNNPLCY,AMFDNNPLCY,deletes
UNC:ADD AMFDNNPLCY,AMFDNNPLCY,creates
UNC:LST AMFDNNPLCY,AMFDNNPLCY,operates_on
UNC:MOD AMFDRBKCTRL,AMFDRBKCTRL,modifies
UNC:RMV AMFDRBKCTRL,AMFDRBKCTRL,deletes
UNC:ADD AMFDRBKCTRL,AMFDRBKCTRL,creates
UNC:LST AMFDRBKCTRL,AMFDRBKCTRL,operates_on
UNC:LST AMFEVENTCMPT,AMFEVENTCMPT,operates_on
UNC:SET AMFEVENTCMPT,AMFEVENTCMPT,sets
UNC:STP AMFEXITUDMBYPASS,AMFEXITUDMBYPASS,operates_on
UNC:STR AMFEXITUDMBYPASS,AMFEXITUDMBYPASS,operates_on
UNC:LST AMFFCPARA,AMFFCPARA,operates_on
UNC:SET AMFFCPARA,AMFFCPARA,sets
UNC:MOD AMFFUNCTION,AMFFUNCTION,modifies
UNC:RMV AMFFUNCTION,AMFFUNCTION,deletes
UNC:LST AMFFUNCTION,AMFFUNCTION,operates_on
UNC:ADD AMFFUNCTION,AMFFUNCTION,creates
UNC:MOD AMFIMRFUNC,AMFIMRFUNC,modifies
UNC:RMV AMFIMRFUNC,AMFIMRFUNC,deletes
UNC:ADD AMFIMRFUNC,AMFIMRFUNC,creates
UNC:LST AMFIMRFUNC,AMFIMRFUNC,operates_on
UNC:MOD AMFINFO,AMFINFO,modifies
UNC:RMV AMFINFO,AMFINFO,deletes
UNC:ADD AMFINFO,AMFINFO,creates
UNC:LST AMFINFO,AMFINFO,operates_on
UNC:LST AMFMBSFUNC,AMFMBSFUNC,operates_on
UNC:SET AMFMBSFUNC,AMFMBSFUNC,sets
UNC:DSP AMFMBSSESCTX,AMFMBSSESCTX,operates_on
UNC:DSP AMFMBSSESNUM,AMFMBSSESNUM,operates_on
UNC:DEA AMFMBSSESSION,AMFMBSSESSION,operates_on
UNC:LST AMFN26CPPATH,AMFN26CPPATH,operates_on
UNC:SET AMFN26CPPATH,AMFN26CPPATH,sets
UNC:LST AMFN26PLCY,AMFN26PLCY,operates_on
UNC:SET AMFN26PLCY,AMFN26PLCY,sets
UNC:MOD AMFN8CMPTPLCY,AMFN8CMPTPLCY,modifies
UNC:RMV AMFN8CMPTPLCY,AMFN8CMPTPLCY,deletes
UNC:ADD AMFN8CMPTPLCY,AMFN8CMPTPLCY,creates
UNC:LST AMFN8CMPTPLCY,AMFN8CMPTPLCY,operates_on
UNC:LST AMFNASFIXEDFC,AMFNASFIXEDFC,operates_on
UNC:SET AMFNASFIXEDFC,AMFNASFIXEDFC,sets
UNC:DSP AMFNSAVLINFO,AMFNSAVLINFO,operates_on
UNC:LST AMFNSSECPLCY,AMFNSSECPLCY,operates_on
UNC:SET AMFNSSECPLCY,AMFNSSECPLCY,sets
UNC:LST AMFPCFRESET,AMFPCFRESET,operates_on
UNC:SET AMFPCFRESET,AMFPCFRESET,sets
UNC:LST AMFPEERSELFUNC,AMFPEERSELFUNC,operates_on
UNC:SET AMFPEERSELFUNC,AMFPEERSELFUNC,sets
UNC:LST AMFPLCYFUNC,AMFPLCYFUNC,operates_on
UNC:SET AMFPLCYFUNC,AMFPLCYFUNC,sets
UNC:LST AMFPROFILEPLCY,AMFPROFILEPLCY,operates_on
UNC:SET AMFPROFILEPLCY,AMFPROFILEPLCY,sets
UNC:LST AMFREDCAPFUNC,AMFREDCAPFUNC,operates_on
UNC:SET AMFREDCAPFUNC,AMFREDCAPFUNC,sets
UNC:MOD AMFRESELPLCY,AMFRESELPLCY,modifies
UNC:RMV AMFRESELPLCY,AMFRESELPLCY,deletes
UNC:ADD AMFRESELPLCY,AMFRESELPLCY,creates
UNC:LST AMFRESELPLCY,AMFRESELPLCY,operates_on
UNC:LST AMFRESTOFUNC,AMFRESTOFUNC,operates_on
UNC:SET AMFRESTOFUNC,AMFRESTOFUNC,sets
UNC:LST AMFROAMFUNC,AMFROAMFUNC,operates_on
UNC:SET AMFROAMFUNC,AMFROAMFUNC,sets
UNC:MOD AMFROAMNSMAP,AMFROAMNSMAP,modifies
UNC:RMV AMFROAMNSMAP,AMFROAMNSMAP,deletes
UNC:ADD AMFROAMNSMAP,AMFROAMNSMAP,creates
UNC:LST AMFROAMNSMAP,AMFROAMNSMAP,operates_on
UNC:RMV AMFRSTRNSSAI,AMFRSTRNSSAI,deletes
UNC:ADD AMFRSTRNSSAI,AMFRSTRNSSAI,creates
UNC:LST AMFRSTRNSSAI,AMFRSTRNSSAI,operates_on
UNC:LST AMFSBICMPT,AMFSBICMPT,operates_on
UNC:SET AMFSBICMPT,AMFSBICMPT,sets
UNC:LST AMFSBIINFCTRL,AMFSBIINFCTRL,operates_on
UNC:SET AMFSBIINFCTRL,AMFSBIINFCTRL,sets
UNC:LST AMFSENSECONF,AMFSENSECONF,operates_on
UNC:SET AMFSENSECONF,AMFSENSECONF,sets
UNC:RMV AMFSERVICELIST,AMFSERVICELIST,deletes
UNC:ADD AMFSERVICELIST,AMFSERVICELIST,creates
UNC:LST AMFSERVICELIST,AMFSERVICELIST,operates_on
UNC:MOD AMFSETID,AMFSETID,modifies
UNC:RMV AMFSETID,AMFSETID,deletes
UNC:ADD AMFSETID,AMFSETID,creates
UNC:LST AMFSETID,AMFSETID,operates_on
UNC:LST AMFSMFRESET,AMFSMFRESET,operates_on
UNC:SET AMFSMFRESET,AMFSMFRESET,sets
UNC:LST AMFSMSFRESET,AMFSMSFRESET,operates_on
UNC:SET AMFSMSFRESET,AMFSMSFRESET,sets
UNC:LST AMFSOFTPARA,AMFSOFTPARA,operates_on
UNC:SET AMFSOFTPARA,AMFSOFTPARA,sets
UNC:LST AMFSOFTPARAOFBIT,AMFSOFTPARAOFBIT,operates_on
UNC:SET AMFSOFTPARAOFBIT,AMFSOFTPARAOFBIT,sets
UNC:DSP AMFUDMBYPASS,AMFUDMBYPASS,operates_on
UNC:LST AMFUDMBYPASS,AMFUDMBYPASS,operates_on
UNC:SET AMFUDMBYPASS,AMFUDMBYPASS,sets
UNC:LST AMFUDMRESET,AMFUDMRESET,operates_on
UNC:SET AMFUDMRESET,AMFUDMRESET,sets
UNC:MOD AMUEPLCYCTRL,AMUEPLCYCTRL,modifies
UNC:RMV AMUEPLCYCTRL,AMUEPLCYCTRL,deletes
UNC:ADD AMUEPLCYCTRL,AMUEPLCYCTRL,creates
UNC:LST AMUEPLCYCTRL,AMUEPLCYCTRL,operates_on
UNC:RST AN,AN,operates_on
UNC:DSP ANINFO,ANINFO,operates_on
UNC:LST ANONYMOUSAPN,ANONYMOUSAPN,operates_on
UNC:SET ANONYMOUSAPN,ANONYMOUSAPN,sets
UNC:LST ANTIATTACK,ANTIATTACK,operates_on
UNC:SET ANTIATTACK,ANTIATTACK,sets
UDG:LST ANTIFRAUD,ANTIFRAUD,operates_on
UDG:SET ANTIFRAUD,ANTIFRAUD,sets
UDG:LST ANTISPOOFINGTHD,ANTISPOOFINGTHD,operates_on
UDG:SET ANTISPOOFINGTHD,ANTISPOOFINGTHD,sets
UDG:MOD APN,APN,modifies
UDG:RMV APN,APN,deletes
UDG:LST APN,APN,operates_on
UDG:ADD APN,APN,creates
UDG:LCK APN,APN,operates_on
UNC:MOD APN,APN,modifies
UNC:RMV APN,APN,deletes
UNC:ADD APN,APN,creates
UNC:LST APN,APN,operates_on
UNC:LCK APN,APN,operates_on
UNC:LST APNACCESSCTRL,APNACCESSCTRL,operates_on
UNC:SET APNACCESSCTRL,APNACCESSCTRL,sets
UDG:LST APNACCESSWAL,APNACCESSWAL,operates_on
UDG:SET APNACCESSWAL,APNACCESSWAL,sets
UNC:LST APNACCESSWAL,APNACCESSWAL,operates_on
UNC:SET APNACCESSWAL,APNACCESSWAL,sets
UNC:MOD APNACTNUM,APNACTNUM,modifies
UNC:RMV APNACTNUM,APNACTNUM,deletes
UNC:ADD APNACTNUM,APNACTNUM,creates
UNC:LST APNACTNUM,APNACTNUM,operates_on
UDG:LST APNADDRESSATTR,APNADDRESSATTR,operates_on
UDG:SET APNADDRESSATTR,APNADDRESSATTR,sets
UNC:LST APNADDRESSATTR,APNADDRESSATTR,operates_on
UNC:SET APNADDRESSATTR,APNADDRESSATTR,sets
UDG:LST APNAFFUNC,APNAFFUNC,operates_on
UDG:SET APNAFFUNC,APNAFFUNC,sets
UDG:RMV APNALIAS,APNALIAS,deletes
UDG:LST APNALIAS,APNALIAS,operates_on
UDG:ADD APNALIAS,APNALIAS,creates
UNC:RMV APNALIAS,APNALIAS,deletes
UNC:ADD APNALIAS,APNALIAS,creates
UNC:LST APNALIAS,APNALIAS,operates_on
UNC:LCK APNALIAS,APNALIAS,operates_on
UNC:MOD APNAMBRCTRL,APNAMBRCTRL,modifies
UNC:RMV APNAMBRCTRL,APNAMBRCTRL,deletes
UNC:ADD APNAMBRCTRL,APNAMBRCTRL,creates
UNC:LST APNAMBRCTRL,APNAMBRCTRL,operates_on
UDG:LST APNAPPPARA,APNAPPPARA,operates_on
UDG:SET APNAPPPARA,APNAPPPARA,sets
UNC:RMV APNAREA,APNAREA,deletes
UNC:ADD APNAREA,APNAREA,creates
UNC:LST APNAREA,APNAREA,operates_on
UNC:RMV APNAREABNDN2TAI,APNAREABNDN2TAI,deletes
UNC:ADD APNAREABNDN2TAI,APNAREABNDN2TAI,creates
UNC:LST APNAREABNDN2TAI,APNAREABNDN2TAI,operates_on
UNC:LST APNATSSSFUNC,APNATSSSFUNC,operates_on
UNC:SET APNATSSSFUNC,APNATSSSFUNC,sets
UNC:LST APNAUTHATTR,APNAUTHATTR,operates_on
UNC:SET APNAUTHATTR,APNAUTHATTR,sets
UDG:RMV APNBINDBWMUSRG,APNBINDBWMUSRG,deletes
UDG:ADD APNBINDBWMUSRG,APNBINDBWMUSRG,creates
UDG:LST APNBINDBWMUSRG,APNBINDBWMUSRG,operates_on
UDG:RMV APNBINDPATH,APNBINDPATH,deletes
UDG:LST APNBINDPATH,APNBINDPATH,operates_on
UDG:ADD APNBINDPATH,APNBINDPATH,creates
UNC:MOD APNBSFQUERY,APNBSFQUERY,modifies
UNC:RMV APNBSFQUERY,APNBSFQUERY,deletes
UNC:ADD APNBSFQUERY,APNBSFQUERY,creates
UNC:LST APNBSFQUERY,APNBSFQUERY,operates_on
UDG:LST APNCFFUNC,APNCFFUNC,operates_on
UDG:SET APNCFFUNC,APNCFFUNC,sets
UDG:RMV APNCFTEMPLATE,APNCFTEMPLATE,deletes
UDG:LST APNCFTEMPLATE,APNCFTEMPLATE,operates_on
UDG:SET APNCFTEMPLATE,APNCFTEMPLATE,sets
UNC:LST APNCHARGECTRL,APNCHARGECTRL,operates_on
UNC:SET APNCHARGECTRL,APNCHARGECTRL,sets
UNC:MOD APNCHGMODE,APNCHGMODE,modifies
UNC:RMV APNCHGMODE,APNCHGMODE,deletes
UNC:ADD APNCHGMODE,APNCHGMODE,creates
UNC:LST APNCHGMODE,APNCHGMODE,operates_on
UNC:MOD APNCHRFUNC,APNCHRFUNC,modifies
UNC:RMV APNCHRFUNC,APNCHRFUNC,deletes
UNC:ADD APNCHRFUNC,APNCHRFUNC,creates
UNC:LST APNCHRFUNC,APNCHRFUNC,operates_on
UNC:MOD APNCTRL,APNCTRL,modifies
UNC:RMV APNCTRL,APNCTRL,deletes
UNC:ADD APNCTRL,APNCTRL,creates
UNC:LST APNCTRL,APNCTRL,operates_on
UNC:MOD APNCTRLPARA,APNCTRLPARA,modifies
UNC:RMV APNCTRLPARA,APNCTRLPARA,deletes
UNC:ADD APNCTRLPARA,APNCTRLPARA,creates
UNC:LST APNCTRLPARA,APNCTRLPARA,operates_on
UDG:LST APNDDNFLOWCTRL,APNDDNFLOWCTRL,operates_on
UDG:SET APNDDNFLOWCTRL,APNDDNFLOWCTRL,sets
UNC:MOD APNDEACTQFPLCY,APNDEACTQFPLCY,modifies
UNC:RMV APNDEACTQFPLCY,APNDEACTQFPLCY,deletes
UNC:ADD APNDEACTQFPLCY,APNDEACTQFPLCY,creates
UNC:LST APNDEACTQFPLCY,APNDEACTQFPLCY,operates_on
UNC:LST APNDHCPATTR,APNDHCPATTR,operates_on
UNC:SET APNDHCPATTR,APNDHCPATTR,sets
UNC:MOD APNDIAMAAAGRP,APNDIAMAAAGRP,modifies
UNC:RMV APNDIAMAAAGRP,APNDIAMAAAGRP,deletes
UNC:ADD APNDIAMAAAGRP,APNDIAMAAAGRP,creates
UNC:LST APNDIAMAAAGRP,APNDIAMAAAGRP,operates_on
UDG:LST APNDLBUFTIME,APNDLBUFTIME,operates_on
UDG:SET APNDLBUFTIME,APNDLBUFTIME,sets
UDG:LST APNDLLTBUFFER,APNDLLTBUFFER,operates_on
UDG:SET APNDLLTBUFFER,APNDLLTBUFFER,sets
UNC:MOD APNDNS,APNDNS,modifies
UNC:RMV APNDNS,APNDNS,deletes
UNC:ADD APNDNS,APNDNS,creates
UNC:LST APNDNS,APNDNS,operates_on
UDG:LST APNDROPFINALPKT,APNDROPFINALPKT,operates_on
UDG:SET APNDROPFINALPKT,APNDROPFINALPKT,sets
UNC:MOD APNEDRXATTR,APNEDRXATTR,modifies
UNC:RMV APNEDRXATTR,APNEDRXATTR,deletes
UNC:ADD APNEDRXATTR,APNEDRXATTR,creates
UNC:LST APNEDRXATTR,APNEDRXATTR,operates_on
UNC:LST APNFAULT,APNFAULT,operates_on
UNC:SET APNFAULT,APNFAULT,sets
UDG:LST APNFLOWAGETIME,APNFLOWAGETIME,operates_on
UDG:SET APNFLOWAGETIME,APNFLOWAGETIME,sets
UDG:RMV APNFLOWMAXNUM,APNFLOWMAXNUM,deletes
UDG:LST APNFLOWMAXNUM,APNFLOWMAXNUM,operates_on
UDG:SET APNFLOWMAXNUM,APNFLOWMAXNUM,sets
UNC:DSP APNFORBYPASS,APNFORBYPASS,operates_on
UNC:LCK APNFORBYPASS,APNFORBYPASS,operates_on
UNC:RMV APNFUNC,APNFUNC,deletes
UNC:ADD APNFUNC,APNFUNC,creates
UNC:LST APNFUNC,APNFUNC,operates_on
UNC:MOD APNGA5GREUSEAVP,APNGA5GREUSEAVP,modifies
UNC:RMV APNGA5GREUSEAVP,APNGA5GREUSEAVP,deletes
UNC:ADD APNGA5GREUSEAVP,APNGA5GREUSEAVP,creates
UNC:LST APNGA5GREUSEAVP,APNGA5GREUSEAVP,operates_on
UNC:MOD APNGWPROXYFUNC,APNGWPROXYFUNC,modifies
UNC:RMV APNGWPROXYFUNC,APNGWPROXYFUNC,deletes
UNC:ADD APNGWPROXYFUNC,APNGWPROXYFUNC,creates
UNC:LST APNGWPROXYFUNC,APNGWPROXYFUNC,operates_on
UNC:MOD APNGY5GREUSEAVP,APNGY5GREUSEAVP,modifies
UNC:RMV APNGY5GREUSEAVP,APNGY5GREUSEAVP,deletes
UNC:ADD APNGY5GREUSEAVP,APNGY5GREUSEAVP,creates
UNC:LST APNGY5GREUSEAVP,APNGY5GREUSEAVP,operates_on
UDG:LST APNHTTP2DGRD,APNHTTP2DGRD,operates_on
UDG:SET APNHTTP2DGRD,APNHTTP2DGRD,sets
UNC:LST APNIDLETIME,APNIDLETIME,operates_on
UNC:SET APNIDLETIME,APNIDLETIME,sets
UDG:LST APNIMSATTR,APNIMSATTR,operates_on
UDG:SET APNIMSATTR,APNIMSATTR,sets
UNC:LST APNIMSATTR,APNIMSATTR,operates_on
UNC:SET APNIMSATTR,APNIMSATTR,sets
UDG:MOD APNIMSSIGFLTR,APNIMSSIGFLTR,modifies
UDG:RMV APNIMSSIGFLTR,APNIMSSIGFLTR,deletes
UDG:LST APNIMSSIGFLTR,APNIMSSIGFLTR,operates_on
UDG:ADD APNIMSSIGFLTR,APNIMSSIGFLTR,creates
UNC:RMV APNINTELSHUNT,APNINTELSHUNT,deletes
UNC:ADD APNINTELSHUNT,APNINTELSHUNT,creates
UNC:LST APNINTELSHUNT,APNINTELSHUNT,operates_on
UDG:SET APNIPALLOCRULE,APNIPALLOCRULE,sets
UDG:LST APNIPALLOCRULE,APNIPALLOCRULE,operates_on
UNC:LST APNIPALLOCRULE,APNIPALLOCRULE,operates_on
UNC:SET APNIPALLOCRULE,APNIPALLOCRULE,sets
UDG:LST APNIPV6INFID,APNIPV6INFID,operates_on
UDG:SET APNIPV6INFID,APNIPV6INFID,sets
UNC:LST APNIPV6INFID,APNIPV6INFID,operates_on
UNC:SET APNIPV6INFID,APNIPV6INFID,sets
UDG:LST APNL2TPATTR,APNL2TPATTR,operates_on
UDG:SET APNL2TPATTR,APNL2TPATTR,sets
UNC:LST APNL2TPCTRL,APNL2TPCTRL,operates_on
UNC:SET APNL2TPCTRL,APNL2TPCTRL,sets
UNC:MOD APNLOCREPORT,APNLOCREPORT,modifies
UNC:RMV APNLOCREPORT,APNLOCREPORT,deletes
UNC:ADD APNLOCREPORT,APNLOCREPORT,creates
UNC:LST APNLOCREPORT,APNLOCREPORT,operates_on
UNC:MOD APNMULTIDNNCTRL,APNMULTIDNNCTRL,modifies
UNC:RMV APNMULTIDNNCTRL,APNMULTIDNNCTRL,deletes
UNC:ADD APNMULTIDNNCTRL,APNMULTIDNNCTRL,creates
UNC:LST APNMULTIDNNCTRL,APNMULTIDNNCTRL,operates_on
UNC:MOD APNNBNS,APNNBNS,modifies
UNC:RMV APNNBNS,APNNBNS,deletes
UNC:ADD APNNBNS,APNNBNS,creates
UNC:LST APNNBNS,APNNBNS,operates_on
UNC:RMV APNNI,APNNI,deletes
UNC:ADD APNNI,APNNI,creates
UNC:LST APNNI,APNNI,operates_on
UNC:MOD APNNICHARACT,APNNICHARACT,modifies
UNC:RMV APNNICHARACT,APNNICHARACT,deletes
UNC:ADD APNNICHARACT,APNNICHARACT,creates
UNC:LST APNNICHARACT,APNNICHARACT,operates_on
UNC:MOD APNNIDT,APNNIDT,modifies
UNC:RMV APNNIDT,APNNIDT,deletes
UNC:ADD APNNIDT,APNNIDT,creates
UNC:LST APNNIDT,APNNIDT,operates_on
UNC:RMV APNNIGROUP,APNNIGROUP,deletes
UNC:ADD APNNIGROUP,APNNIGROUP,creates
UNC:LST APNNIGROUP,APNNIGROUP,operates_on
UNC:RMV APNNILIB,APNNILIB,deletes
UNC:ADD APNNILIB,APNNILIB,creates
UNC:LST APNNILIB,APNNILIB,operates_on
UDG:LST APNNONIPFUNC,APNNONIPFUNC,operates_on
UDG:SET APNNONIPFUNC,APNNONIPFUNC,sets
UNC:LST APNNONIPFUNC,APNNONIPFUNC,operates_on
UNC:SET APNNONIPFUNC,APNNONIPFUNC,sets
UDG:LST APNNSHHEADENFUNC,APNNSHHEADENFUNC,operates_on
UDG:SET APNNSHHEADENFUNC,APNNSHHEADENFUNC,sets
UDG:RMV APNOLQCBLACKLIST,APNOLQCBLACKLIST,deletes
UDG:ADD APNOLQCBLACKLIST,APNOLQCBLACKLIST,creates
UDG:LST APNOLQCBLACKLIST,APNOLQCBLACKLIST,operates_on
UDG:LST APNOSLELBWMSW,APNOSLELBWMSW,operates_on
UDG:SET APNOSLELBWMSW,APNOSLELBWMSW,sets
UNC:MOD APNPAGINGPLCY,APNPAGINGPLCY,modifies
UNC:RMV APNPAGINGPLCY,APNPAGINGPLCY,deletes
UNC:ADD APNPAGINGPLCY,APNPAGINGPLCY,creates
UNC:LST APNPAGINGPLCY,APNPAGINGPLCY,operates_on
UNC:LST APNPCCFUNC,APNPCCFUNC,operates_on
UNC:SET APNPCCFUNC,APNPCCFUNC,sets
UNC:LST APNPCRFEMEREATTACH,APNPCRFEMEREATTACH,operates_on
UNC:SET APNPCRFEMEREATTACH,APNPCRFEMEREATTACH,sets
UNC:LST APNPCSCFSRVPRI,APNPCSCFSRVPRI,operates_on
UNC:SET APNPCSCFSRVPRI,APNPCSCFSRVPRI,sets
UNC:MOD APNPFCPCMPT,APNPFCPCMPT,modifies
UNC:RMV APNPFCPCMPT,APNPFCPCMPT,deletes
UNC:ADD APNPFCPCMPT,APNPFCPCMPT,creates
UNC:LST APNPFCPCMPT,APNPFCPCMPT,operates_on
UNC:MOD APNPGWCHGPAUSE,APNPGWCHGPAUSE,modifies
UNC:RMV APNPGWCHGPAUSE,APNPGWCHGPAUSE,deletes
UNC:ADD APNPGWCHGPAUSE,APNPGWCHGPAUSE,creates
UNC:LST APNPGWCHGPAUSE,APNPGWCHGPAUSE,operates_on
UNC:MOD APNPGWRNS,APNPGWRNS,modifies
UNC:RMV APNPGWRNS,APNPGWRNS,deletes
UNC:ADD APNPGWRNS,APNPGWRNS,creates
UNC:LST APNPGWRNS,APNPGWRNS,operates_on
UNC:LST APNPLMNRATECTRL,APNPLMNRATECTRL,operates_on
UNC:SET APNPLMNRATECTRL,APNPLMNRATECTRL,sets
UNC:MOD APNPOLICYMODE,APNPOLICYMODE,modifies
UNC:RMV APNPOLICYMODE,APNPOLICYMODE,deletes
UNC:ADD APNPOLICYMODE,APNPOLICYMODE,creates
UNC:LST APNPOLICYMODE,APNPOLICYMODE,operates_on
UDG:LST APNPPPACCESS,APNPPPACCESS,operates_on
UDG:SET APNPPPACCESS,APNPPPACCESS,sets
UNC:MOD APNPROFILE,APNPROFILE,modifies
UNC:RMV APNPROFILE,APNPROFILE,deletes
UNC:ADD APNPROFILE,APNPROFILE,creates
UNC:LST APNPROFILE,APNPROFILE,operates_on
UNC:MOD APNPROFSPACE,APNPROFSPACE,modifies
UNC:RMV APNPROFSPACE,APNPROFSPACE,deletes
UNC:ADD APNPROFSPACE,APNPROFSPACE,creates
UNC:LST APNPROFSPACE,APNPROFSPACE,operates_on
UNC:MOD APNPTTFUNC,APNPTTFUNC,modifies
UNC:RMV APNPTTFUNC,APNPTTFUNC,deletes
UNC:ADD APNPTTFUNC,APNPTTFUNC,creates
UNC:LST APNPTTFUNC,APNPTTFUNC,operates_on
UDG:LST APNQOSATTR,APNQOSATTR,operates_on
UDG:SET APNQOSATTR,APNQOSATTR,sets
UNC:LST APNQOSATTR,APNQOSATTR,operates_on
UNC:SET APNQOSATTR,APNQOSATTR,sets
UNC:MOD APNQOSBYPASS,APNQOSBYPASS,modifies
UNC:RMV APNQOSBYPASS,APNQOSBYPASS,deletes
UNC:ADD APNQOSBYPASS,APNQOSBYPASS,creates
UNC:LST APNQOSBYPASS,APNQOSBYPASS,operates_on
UNC:LST APNRADIUSATTR,APNRADIUSATTR,operates_on
UNC:SET APNRADIUSATTR,APNRADIUSATTR,sets
UNC:LST APNRATECTRL,APNRATECTRL,operates_on
UNC:SET APNRATECTRL,APNRATECTRL,sets
UNC:LST APNRDSACCTCTRL,APNRDSACCTCTRL,operates_on
UNC:SET APNRDSACCTCTRL,APNRDSACCTCTRL,sets
UNC:RMV APNRDSCLIENTIP,APNRDSCLIENTIP,deletes
UNC:ADD APNRDSCLIENTIP,APNRDSCLIENTIP,creates
UNC:LST APNRDSCLIENTIP,APNRDSCLIENTIP,operates_on
UNC:MOD APNRDSSVRGRP,APNRDSSVRGRP,modifies
UNC:RMV APNRDSSVRGRP,APNRDSSVRGRP,deletes
UNC:LST APNRDSSVRGRP,APNRDSSVRGRP,operates_on
UNC:ADD APNRDSSVRGRP,APNRDSSVRGRP,creates
UDG:LST APNREDUNDUPSW,APNREDUNDUPSW,operates_on
UDG:SET APNREDUNDUPSW,APNREDUNDUPSW,sets
UDG:LST APNREFPOOLGRP,APNREFPOOLGRP,operates_on
UDG:LST APNREPORTATTR,APNREPORTATTR,operates_on
UDG:SET APNREPORTATTR,APNREPORTATTR,sets
UNC:LST APNREPORTATTR,APNREPORTATTR,operates_on
UNC:SET APNREPORTATTR,APNREPORTATTR,sets
UNC:MOD APNREVERSESHUNT,APNREVERSESHUNT,modifies
UNC:RMV APNREVERSESHUNT,APNREVERSESHUNT,deletes
UNC:ADD APNREVERSESHUNT,APNREVERSESHUNT,creates
UNC:LST APNREVERSESHUNT,APNREVERSESHUNT,operates_on
UDG:LST APNSAPARA,APNSAPARA,operates_on
UDG:SET APNSAPARA,APNSAPARA,sets
