param_id,command_name,param_identifier,enum_value,enum_label,enum_description
f58de0c660,MOD TWAMPLOGICINF,SHAREDTYPE,F,,
352f10666f,ADD TWAMPLOGICINF,AFTYPE,I,,
66184989e1,ADD TWAMPLOGICINF,SHAREDTYPE,T,,
66184989e1,ADD TWAMPLOGICINF,SHAREDTYPE,F,,
13a457fa1d,ADD ACLGROUP6IPSEC,ACLTYPE,B,,
13a457fa1d,ADD ACLGROUP6IPSEC,ACLTYPE,A,,
6de7668b6a,MOD ACLRULEADV4IPSEC,ACLACTION,P,,
6de7668b6a,MOD ACLRULEADV4IPSEC,ACLACTION,D,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,N,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,N,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
b21fd0c291,MOD ACLRULEADV4IPSEC,ACLFRAGTYPE,U,,
1ae57c53a7,MOD ACLRULEADV4IPSEC,ACLSRCPORTOP,U,,
1ae57c53a7,MOD ACLRULEADV4IPSEC,ACLSRCPORTOP,L,,
1ae57c53a7,MOD ACLRULEADV4IPSEC,ACLSRCPORTOP,E,,
1ae57c53a7,MOD ACLRULEADV4IPSEC,ACLSRCPORTOP,G,,
1ae57c53a7,MOD ACLRULEADV4IPSEC,ACLSRCPORTOP,R,,
c36f59bf65,MOD ACLRULEADV4IPSEC,ACLDESTPORTOP,U,,
c36f59bf65,MOD ACLRULEADV4IPSEC,ACLDESTPORTOP,L,,
c36f59bf65,MOD ACLRULEADV4IPSEC,ACLDESTPORTOP,E,,
c36f59bf65,MOD ACLRULEADV4IPSEC,ACLDESTPORTOP,G,,
c36f59bf65,MOD ACLRULEADV4IPSEC,ACLDESTPORTOP,R,,
6dc6c7cb9d,ADD ACLRULEADV4IPSEC,ACLACTION,P,,
6dc6c7cb9d,ADD ACLRULEADV4IPSEC,ACLACTION,D,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,N,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,N,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,F,,
aa44a354c4,ADD ACLRULEADV4IPSEC,ACLFRAGTYPE,U,,
b894d37145,ADD ACLRULEADV4IPSEC,ACLSRCPORTOP,U,,
b894d37145,ADD ACLRULEADV4IPSEC,ACLSRCPORTOP,L,,
b894d37145,ADD ACLRULEADV4IPSEC,ACLSRCPORTOP,E,,
b894d37145,ADD ACLRULEADV4IPSEC,ACLSRCPORTOP,G,,
b894d37145,ADD ACLRULEADV4IPSEC,ACLSRCPORTOP,R,,
b26119594f,ADD ACLRULEADV4IPSEC,ACLDESTPORTOP,U,,
b26119594f,ADD ACLRULEADV4IPSEC,ACLDESTPORTOP,L,,
b26119594f,ADD ACLRULEADV4IPSEC,ACLDESTPORTOP,E,,
b26119594f,ADD ACLRULEADV4IPSEC,ACLDESTPORTOP,G,,
b26119594f,ADD ACLRULEADV4IPSEC,ACLDESTPORTOP,R,,
bce17ba5ba,MOD ACLRULEADV6IPSEC,ACLACTION,P,,
bce17ba5ba,MOD ACLRULEADV6IPSEC,ACLACTION,D,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,N,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,N,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
b80873b597,MOD ACLRULEADV6IPSEC,ACLFRAGTYPE,U,,
7232ea604b,MOD ACLRULEADV6IPSEC,ACLSRCPORTOP,U,,
7232ea604b,MOD ACLRULEADV6IPSEC,ACLSRCPORTOP,L,,
7232ea604b,MOD ACLRULEADV6IPSEC,ACLSRCPORTOP,E,,
7232ea604b,MOD ACLRULEADV6IPSEC,ACLSRCPORTOP,G,,
7232ea604b,MOD ACLRULEADV6IPSEC,ACLSRCPORTOP,R,,
71478faff8,MOD ACLRULEADV6IPSEC,ACLDESTPORTOP,U,,
71478faff8,MOD ACLRULEADV6IPSEC,ACLDESTPORTOP,L,,
71478faff8,MOD ACLRULEADV6IPSEC,ACLDESTPORTOP,E,,
71478faff8,MOD ACLRULEADV6IPSEC,ACLDESTPORTOP,G,,
71478faff8,MOD ACLRULEADV6IPSEC,ACLDESTPORTOP,R,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,F,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,P,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,P,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
3c9b90766a,MOD ACLRULEADV6IPSEC,ACLICMPNAME,C,,
56583008af,ADD ACLRULEADV6IPSEC,ACLACTION,P,,
56583008af,ADD ACLRULEADV6IPSEC,ACLACTION,D,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,N,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,N,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,F,,
9d42991251,ADD ACLRULEADV6IPSEC,ACLFRAGTYPE,U,,
11f85c3504,ADD ACLRULEADV6IPSEC,ACLSRCPORTOP,U,,
11f85c3504,ADD ACLRULEADV6IPSEC,ACLSRCPORTOP,L,,
11f85c3504,ADD ACLRULEADV6IPSEC,ACLSRCPORTOP,E,,
11f85c3504,ADD ACLRULEADV6IPSEC,ACLSRCPORTOP,G,,
11f85c3504,ADD ACLRULEADV6IPSEC,ACLSRCPORTOP,R,,
86b14f5d85,ADD ACLRULEADV6IPSEC,ACLDESTPORTOP,U,,
86b14f5d85,ADD ACLRULEADV6IPSEC,ACLDESTPORTOP,L,,
86b14f5d85,ADD ACLRULEADV6IPSEC,ACLDESTPORTOP,E,,
86b14f5d85,ADD ACLRULEADV6IPSEC,ACLDESTPORTOP,G,,
86b14f5d85,ADD ACLRULEADV6IPSEC,ACLDESTPORTOP,R,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,E,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,F,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,H,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,N,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,P,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,P,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,R,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,U,,
4676d0802e,ADD ACLRULEADV6IPSEC,ACLICMPNAME,C,,
dab8736138,SET IKEGLOBALCONFIG,DFBITCLEAR,T,,
dab8736138,SET IKEGLOBALCONFIG,DFBITCLEAR,F,,
6889892bb1,SET IKEGLOBALCONFIG,FRAGBEFOREENCR,T,,
6889892bb1,SET IKEGLOBALCONFIG,FRAGBEFOREENCR,F,,
5e42b7991e,SET IKEGLOBALCONFIG,TRAFFSADISFLG,F,,
5e42b7991e,SET IKEGLOBALCONFIG,TRAFFSADISFLG,T,,
e69fcc0429,SET IKEGLOBALCONFIG,ANTIREPLFLG,F,,
e69fcc0429,SET IKEGLOBALCONFIG,ANTIREPLFLG,T,,
dd1e1aaea8,SET IKEGLOBALCONFIG,DPDTYPE,N,,
16457db0ed,MOD IKEPROPOSAL,DHGROUP,N,,
6cf15f5a3f,ADD IKEPROPOSAL,DHGROUP,N,,
31f6884ec6,MOD IKEPEER,NATTRAVERSAL,T,,
31f6884ec6,MOD IKEPEER,NATTRAVERSAL,F,,
e0ba60506a,MOD IKEPEER,VERSION1,T,,
e0ba60506a,MOD IKEPEER,VERSION1,F,,
f6bfbf6f04,MOD IKEPEER,VERSION2,T,,
f6bfbf6f04,MOD IKEPEER,VERSION2,F,,
9e6e7649a6,MOD IKEPEER,IKEMSGSYNC,D,,
9e6e7649a6,MOD IKEPEER,IKEMSGSYNC,E,,
a271e827c2,MOD IKEPEER,IPSECMSGSYNC,D,,
a271e827c2,MOD IKEPEER,IPSECMSGSYNC,E,,
7eb0084814,ADD IKEPEER,NATTRAVERSAL,T,,
7eb0084814,ADD IKEPEER,NATTRAVERSAL,F,,
a71829acde,ADD IKEPEER,VERSION1,T,,
a71829acde,ADD IKEPEER,VERSION1,F,,
285cda5aff,ADD IKEPEER,VERSION2,T,,
285cda5aff,ADD IKEPEER,VERSION2,F,,
d330b82a83,ADD IKEPEER,IKEMSGSYNC,D,,
d330b82a83,ADD IKEPEER,IKEMSGSYNC,E,,
a833d930ba,ADD IKEPEER,IPSECMSGSYNC,D,,
a833d930ba,ADD IKEPEER,IPSECMSGSYNC,E,,
8d436c4981,MOD IKEPEER6,NATTRAVERSAL,T,,
8d436c4981,MOD IKEPEER6,NATTRAVERSAL,F,,
4e3a37cd60,MOD IKEPEER6,VERSION2,T,,
4e3a37cd60,MOD IKEPEER6,VERSION2,F,,
4bc5723abe,MOD IKEPEER6,IKEMSGSYNC,D,,
4bc5723abe,MOD IKEPEER6,IKEMSGSYNC,E,,
f5999907de,MOD IKEPEER6,IPSECMSGSYNC,D,,
f5999907de,MOD IKEPEER6,IPSECMSGSYNC,E,,
ab4105e9c9,ADD IKEPEER6,NATTRAVERSAL,T,,
ab4105e9c9,ADD IKEPEER6,NATTRAVERSAL,F,,
734e7d456b,ADD IKEPEER6,VERSION2,T,,
734e7d456b,ADD IKEPEER6,VERSION2,F,,
6d9874e6c6,ADD IKEPEER6,IKEMSGSYNC,D,,
6d9874e6c6,ADD IKEPEER6,IKEMSGSYNC,E,,
92c29e8a9e,ADD IKEPEER6,IPSECMSGSYNC,D,,
92c29e8a9e,ADD IKEPEER6,IPSECMSGSYNC,E,,
c6571be686,MOD IPSECPOLICY,TEMPLATEMODE,N,,
c5eae008bb,MOD IPSECPOLICY,TRAFFSADISFLG,F,,
c5eae008bb,MOD IPSECPOLICY,TRAFFSADISFLG,T,,
41f43f74ed,MOD IPSECPOLICY,PFS,N,,
432f7d118f,MOD IPSECPOLICY,DSCPINSELECT,N,,
982d73ed4c,MOD IPSECPOLICY,DSCPOUTSELECT,N,,
700ff88eba,MOD IPSECPOLICY,WINDOWSIZE,N,,
bdc8101acf,MOD IPSECPOLICY,DFBITCLEAR,T,,
bdc8101acf,MOD IPSECPOLICY,DFBITCLEAR,F,,
125cc197b9,MOD IPSECPOLICY,FRAGBEFOREENCR,T,,
125cc197b9,MOD IPSECPOLICY,FRAGBEFOREENCR,F,,
e4289a1542,MOD IPSECPOLICY,LOGENABLE,T,,
e4289a1542,MOD IPSECPOLICY,LOGENABLE,F,,
6365e24414,RMV IPSECPOLICY,TEMPLATEMODE,N,,
ca9d15a64a,ADD IPSECPOLICY,TEMPLATEMODE,N,,
18168e8a63,ADD IPSECPOLICY,TRAFFSADISFLG,F,,
18168e8a63,ADD IPSECPOLICY,TRAFFSADISFLG,T,,
e7a817b998,ADD IPSECPOLICY,PFS,N,,
c970c5f316,ADD IPSECPOLICY,DSCPINSELECT,N,,
1570d9dbce,ADD IPSECPOLICY,DSCPOUTSELECT,N,,
cc417e4d3f,ADD IPSECPOLICY,WINDOWSIZE,N,,
110d8d3534,ADD IPSECPOLICY,DFBITCLEAR,T,,
110d8d3534,ADD IPSECPOLICY,DFBITCLEAR,F,,
dc280ce56c,ADD IPSECPOLICY,FRAGBEFOREENCR,T,,
dc280ce56c,ADD IPSECPOLICY,FRAGBEFOREENCR,F,,
d9769c0e7b,ADD IPSECPOLICY,LOGENABLE,T,,
d9769c0e7b,ADD IPSECPOLICY,LOGENABLE,F,,
a424ba9f05,MOD IPSECPOLICY6,TEMPLATEMODE,N,,
bccd24f18b,MOD IPSECPOLICY6,TRAFFSADISFLG,F,,
bccd24f18b,MOD IPSECPOLICY6,TRAFFSADISFLG,T,,
bc77eaeaf5,MOD IPSECPOLICY6,PFS,N,,
9af90bb512,MOD IPSECPOLICY6,DSCPINSELECT,N,,
07209b6d11,MOD IPSECPOLICY6,DSCPOUTSELECT,N,,
902044a43b,MOD IPSECPOLICY6,WINDOWSIZE,N,,
e871550f7f,MOD IPSECPOLICY6,DFBITCLEAR,T,,
e871550f7f,MOD IPSECPOLICY6,DFBITCLEAR,F,,
9ba0596edc,MOD IPSECPOLICY6,FRAGBEFOREENCR,T,,
9ba0596edc,MOD IPSECPOLICY6,FRAGBEFOREENCR,F,,
0c46dc0db3,MOD IPSECPOLICY6,LOGENABLE,T,,
0c46dc0db3,MOD IPSECPOLICY6,LOGENABLE,F,,
fb7dad55a4,RMV IPSECPOLICY6,TEMPLATEMODE,N,,
c9ec07ffd6,ADD IPSECPOLICY6,TEMPLATEMODE,N,,
6d96914fa1,ADD IPSECPOLICY6,TRAFFSADISFLG,F,,
6d96914fa1,ADD IPSECPOLICY6,TRAFFSADISFLG,T,,
6c5f397276,ADD IPSECPOLICY6,PFS,N,,
da9988f7d6,ADD IPSECPOLICY6,DSCPINSELECT,N,,
50e840e802,ADD IPSECPOLICY6,DSCPOUTSELECT,N,,
b6e853855b,ADD IPSECPOLICY6,WINDOWSIZE,N,,
3d1d31a3e7,ADD IPSECPOLICY6,DFBITCLEAR,T,,
3d1d31a3e7,ADD IPSECPOLICY6,DFBITCLEAR,F,,
7937b98644,ADD IPSECPOLICY6,FRAGBEFOREENCR,T,,
7937b98644,ADD IPSECPOLICY6,FRAGBEFOREENCR,F,,
7a8bd1f853,ADD IPSECPOLICY6,LOGENABLE,T,,
7a8bd1f853,ADD IPSECPOLICY6,LOGENABLE,F,,
75dd78f7b1,MOD IPSECPOLICYTM,TRAFFSADISFLG,F,,
75dd78f7b1,MOD IPSECPOLICYTM,TRAFFSADISFLG,T,,
86a918fa5f,MOD IPSECPOLICYTM,PFS,N,,
5ce78c3037,MOD IPSECPOLICYTM,DSCPINSELECT,N,,
11db54b671,MOD IPSECPOLICYTM,DSCPOUTSELECT,N,,
7c3774677a,MOD IPSECPOLICYTM,WINDOWSIZE,N,,
55aa281337,MOD IPSECPOLICYTM,DFBITCLEAR,T,,
55aa281337,MOD IPSECPOLICYTM,DFBITCLEAR,F,,
ca21e5bd09,MOD IPSECPOLICYTM,FRAGBEFOREENCR,T,,
ca21e5bd09,MOD IPSECPOLICYTM,FRAGBEFOREENCR,F,,
2f973ed1fe,ADD IPSECPOLICYTM,TRAFFSADISFLG,F,,
2f973ed1fe,ADD IPSECPOLICYTM,TRAFFSADISFLG,T,,
e0ef6fc8d5,ADD IPSECPOLICYTM,PFS,N,,
b9dcb76176,ADD IPSECPOLICYTM,DSCPINSELECT,N,,
3bb74b7309,ADD IPSECPOLICYTM,DSCPOUTSELECT,N,,
98352b3c9b,ADD IPSECPOLICYTM,WINDOWSIZE,N,,
e7155e5ef0,ADD IPSECPOLICYTM,DFBITCLEAR,T,,
e7155e5ef0,ADD IPSECPOLICYTM,DFBITCLEAR,F,,
d8153873d8,ADD IPSECPOLICYTM,FRAGBEFOREENCR,T,,
d8153873d8,ADD IPSECPOLICYTM,FRAGBEFOREENCR,F,,
eeccaec417,RMV ATTACHIKEPEER,TEMPLATEMODE,N,,
5af2cbd9be,ADD ATTACHIKEPEER,TEMPLATEMODE,N,,
c61d38caa1,LST ATTACHIKEPEER,TEMPLATEMODE,N,,
a53f6cd160,RMV PROPATTACHIPSECPROPOSAL,TEMPLATEMODE,N,,
df868c01c2,ADD PROPATTACHIPSECPROPOSAL,TEMPLATEMODE,N,,
428d61f94a,LST PROPATTACHIPSECPROPOSAL,TEMPLATEMODE,N,,
2efe67a6f4,SET PKICRLCHECK,ISCRLENABLE,T,,
2efe67a6f4,SET PKICRLCHECK,ISCRLENABLE,F,,
53ff2d06af,SET IFIPV6ENABLEIPSEC,ENABLEFLAG,F,,
53ff2d06af,SET IFIPV6ENABLEIPSEC,ENABLEFLAG,T,,
9e3a7bedcc,MOD IFIPV6ADDRESSIPSEC,ADDRTYPE,G,,
9e3a7bedcc,MOD IFIPV6ADDRESSIPSEC,ADDRTYPE,L,,
9e3a7bedcc,MOD IFIPV6ADDRESSIPSEC,ADDRTYPE,A,,
620f3418f3,RMV IFIPV6ADDRESSIPSEC,ADDRTYPE,G,,
620f3418f3,RMV IFIPV6ADDRESSIPSEC,ADDRTYPE,L,,
620f3418f3,RMV IFIPV6ADDRESSIPSEC,ADDRTYPE,A,,
e24a85124a,ADD IFIPV6ADDRESSIPSEC,ADDRTYPE,G,,
e24a85124a,ADD IFIPV6ADDRESSIPSEC,ADDRTYPE,L,,
e24a85124a,ADD IFIPV6ADDRESSIPSEC,ADDRTYPE,A,,
19b4ba079c,MOD INTERFACEIPSEC,IFDF,T,,
19b4ba079c,MOD INTERFACEIPSEC,IFDF,F,,
5248e39807,MOD INTERFACEIPSEC,IFSTATIENABLE,F,,
5248e39807,MOD INTERFACEIPSEC,IFSTATIENABLE,T,,
46e4654d53,MOD INTERFACEIPSEC,IFTRAPENABLE,T,,
46e4654d53,MOD INTERFACEIPSEC,IFTRAPENABLE,F,,
008a3f2d33,ADD INTERFACEIPSEC,IFDF,T,,
008a3f2d33,ADD INTERFACEIPSEC,IFDF,F,,
c267f89351,ADD INTERFACEIPSEC,IFSTATIENABLE,F,,
c267f89351,ADD INTERFACEIPSEC,IFSTATIENABLE,T,,
ca550dd82e,ADD INTERFACEIPSEC,IFTRAPENABLE,T,,
ca550dd82e,ADD INTERFACEIPSEC,IFTRAPENABLE,F,,
05a950a1b8,RTR IKEERRHISTORY,ADDRTYPE,I,,
05a950a1b8,RTR IKEERRHISTORY,ADDRTYPE,I,,
488890768f,DSP IKEERRHISTORY,ADDRTYPE,I,,
488890768f,DSP IKEERRHISTORY,ADDRTYPE,I,,
67aadb956c,DSP IPSECFWDSTAT,QRYTYPE,A,,
67aadb956c,DSP IPSECFWDSTAT,QRYTYPE,Q,,
ef393722c8,NGTRACEROUTE,IPTYPE,I,,
ef393722c8,NGTRACEROUTE,IPTYPE,I,,
ec63a1b00f,MOD IPSAGING,ENABLEAGING,T,,
ec63a1b00f,MOD IPSAGING,ENABLEAGING,F,,
53fcaf5789,SET DCSSDPARA,SWITCH,O,,
53fcaf5789,SET DCSSDPARA,SWITCH,O,,
af5146aaf8,SET RESCHKSWITCH,SWITCH,O,,
af5146aaf8,SET RESCHKSWITCH,SWITCH,O,,
f186c47888,RMV NPDIRECTCONNECTPORT,SUBRACK,S,,
f186c47888,RMV NPDIRECTCONNECTPORT,SUBRACK,S,,
f186c47888,RMV NPDIRECTCONNECTPORT,SUBRACK,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
4eff374dac,RMV NPDIRECTCONNECTPORT,SLOTID,S,,
d1015662c9,RMV NPDIRECTCONNECTPORT,PORTID,P,,
d1015662c9,RMV NPDIRECTCONNECTPORT,PORTID,P,,
d1015662c9,RMV NPDIRECTCONNECTPORT,PORTID,P,,
d1015662c9,RMV NPDIRECTCONNECTPORT,PORTID,P,,
98f4ec7871,ADD NPDIRECTCONNECTPORT,SUBRACK,S,,
98f4ec7871,ADD NPDIRECTCONNECTPORT,SUBRACK,S,,
98f4ec7871,ADD NPDIRECTCONNECTPORT,SUBRACK,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
4f18a02358,ADD NPDIRECTCONNECTPORT,SLOTID,S,,
673d6e4e92,ADD NPDIRECTCONNECTPORT,PORTID,P,,
673d6e4e92,ADD NPDIRECTCONNECTPORT,PORTID,P,,
673d6e4e92,ADD NPDIRECTCONNECTPORT,PORTID,P,,
673d6e4e92,ADD NPDIRECTCONNECTPORT,PORTID,P,,
488679fc39,SET FEHEALCTRL,MESHFAULTSW,D,,
488679fc39,SET FEHEALCTRL,MESHFAULTSW,E,,
8f02d37a4c,SET FEHEALCTRL,FEFAULTSW,D,,
8f02d37a4c,SET FEHEALCTRL,FEFAULTSW,E,,
52d50f8c35,SET NPLINKCHECK,SWITCH,D,,
52d50f8c35,SET NPLINKCHECK,SWITCH,E,,
72827bf543,SET NPFABRICOAM,OAMSWITCH,D,,
72827bf543,SET NPFABRICOAM,OAMSWITCH,E,,
8a88ea531e,MOD ACLGROUP,ACLMATCHORDER,Auto,,深度优先。
5eba64f76a,ADD ACLGROUP,ACLTYPE,Ethernet,,以太ACL规则。
5eba64f76a,ADD ACLGROUP,ACLTYPE,Basic,,基本ACL规则。
5eba64f76a,ADD ACLGROUP,ACLTYPE,Advance,,高级ACL规则。
78f2ad5d4d,ADD ACLGROUP,ACLMATCHORDER,Auto,,深度优先。
a833343f50,MOD ACLGROUP6,ACLMATCHORDER,Auto,,深度优先。
9e40343a65,ADD ACLGROUP6,ACLTYPE,Advance,,高级IPv6 ACL规则。
d400b813dc,ADD ACLGROUP6,ACLMATCHORDER,Auto,,深度优先。
f05a861233,MOD ACLRULEETH,ACLACTION,Deny,,拒绝符合该规则的访问。
7451e9e157,ADD ACLRULEETH,ACLACTION,Deny,,拒绝符合该规则的访问。
fc7b1660e9,MOD ACLRULEBAS4,ACLACTION,Deny,,拒绝符合该规则的访问。
9f16092244,MOD ACLRULEBAS4,ACLFRAGTYPE,Fragment,,检查报文是否为分片报文。
9f16092244,MOD ACLRULEBAS4,ACLFRAGTYPE,NonFragment,,检查非分片报文。
9f16092244,MOD ACLRULEBAS4,ACLFRAGTYPE,NonSubseq,,检查分片报文中的首分片，或非分片报文。
9f16092244,MOD ACLRULEBAS4,ACLFRAGTYPE,FragmentSpeFirst,,检查分片报文中的首片。
9f16092244,MOD ACLRULEBAS4,ACLFRAGTYPE,Unconfiged,,清除分片配置。
ef75216777,ADD ACLRULEBAS4,ACLACTION,Deny,,拒绝符合该规则的访问。
c0978187f0,ADD ACLRULEBAS4,ACLFRAGTYPE,Fragment,,检查报文是否为分片报文。
c0978187f0,ADD ACLRULEBAS4,ACLFRAGTYPE,NonFragment,,检查非分片报文。
c0978187f0,ADD ACLRULEBAS4,ACLFRAGTYPE,NonSubseq,,检查分片报文中的首分片，或非分片报文。
c0978187f0,ADD ACLRULEBAS4,ACLFRAGTYPE,FragmentSpeFirst,,检查分片报文中的首片。
c0978187f0,ADD ACLRULEBAS4,ACLFRAGTYPE,Unconfiged,,清除分片配置。
324ead946a,MOD ACLRULEBAS6,ACLACTION,Deny,,拒绝符合该规则的访问。
5936bc44b8,MOD ACLRULEBAS6,ACLFRAGTYPE,Unconfiged,,清除分片配置。
22bae5b972,ADD ACLRULEBAS6,ACLACTION,Deny,,拒绝符合该规则的访问。
407a497160,ADD ACLRULEBAS6,ACLFRAGTYPE,Unconfiged,,清除分片配置。
6dd85d5560,MOD ACLRULEIF,ACLACTION,Deny,,拒绝符合该规则的访问。
2719bd9390,ADD ACLRULEIF,ACLACTION,Deny,,拒绝符合该规则的访问。
85b31aa25a,MOD ACLRULEADV4,ACLACTION,Deny,,拒绝符合该规则的访问。
ff98e6bd7b,MOD ACLRULEADV4,ACLFRAGTYPE,Fragment,,检查报文是否为分片报文。
ff98e6bd7b,MOD ACLRULEADV4,ACLFRAGTYPE,NonFragment,,检查非分片报文。
ff98e6bd7b,MOD ACLRULEADV4,ACLFRAGTYPE,NonSubseq,,检查分片报文中的首分片，或非分片报文。
ff98e6bd7b,MOD ACLRULEADV4,ACLFRAGTYPE,FragmentSpeFirst,,检查分片报文中的首片。
ff98e6bd7b,MOD ACLRULEADV4,ACLFRAGTYPE,Unconfiged,,清除分片配置。
91fcbcd054,MOD ACLRULEADV4,ACLSRCPORTOP,Lt,,小于。
91fcbcd054,MOD ACLRULEADV4,ACLSRCPORTOP,Eq,,等于。
91fcbcd054,MOD ACLRULEADV4,ACLSRCPORTOP,Gt,,大于。
91fcbcd054,MOD ACLRULEADV4,ACLSRCPORTOP,Neq,,不等于。
91fcbcd054,MOD ACLRULEADV4,ACLSRCPORTOP,Range,,范围。
beab119ed2,MOD ACLRULEADV4,ACLDESTPORTOP,Lt,,小于。
beab119ed2,MOD ACLRULEADV4,ACLDESTPORTOP,Eq,,等于。
beab119ed2,MOD ACLRULEADV4,ACLDESTPORTOP,Gt,,大于。
beab119ed2,MOD ACLRULEADV4,ACLDESTPORTOP,Neq,,不等于。
beab119ed2,MOD ACLRULEADV4,ACLDESTPORTOP,Range,,范围。
