file_path,file_name,ne_type,service_category,service_domain,config_object_area,specific_operation,classification_path,command_title_zh,command_name,operation_verb,command_object_name,doc_id,is_special_file,dir_depth
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP优化评估配置\设置TCP优化评估配置信息（SET TOEVALUATEPARA）_96245537.md,设置TCP优化评估配置信息（SET TOEVALUATEPARA）_96245537.md,UDG,TCP优化服务管理,TCP优化评估配置,,,TCP优化服务管理 / TCP优化评估配置,设置TCP优化评估配置信息,SET TOEVALUATEPARA,SET,TOEVALUATEPARA,96245537,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP可靠性配置\查询TCP可靠性配置（LST TORELIABLECFG）_31379109.md,查询TCP可靠性配置（LST TORELIABLECFG）_31379109.md,UDG,TCP优化服务管理,TCP可靠性配置,,,TCP优化服务管理 / TCP可靠性配置,查询TCP可靠性配置,LST TORELIABLECFG,LST,TORELIABLECFG,31379109,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP可靠性配置\设置TCP可靠性配置（SET TORELIABLECFG）_31139809.md,设置TCP可靠性配置（SET TORELIABLECFG）_31139809.md,UDG,TCP优化服务管理,TCP可靠性配置,,,TCP优化服务管理 / TCP可靠性配置,设置TCP可靠性配置,SET TORELIABLECFG,SET,TORELIABLECFG,31139809,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP旁路配置\删除TCP旁路配置（RMV TOBYPASSCFG）_13809821.md,删除TCP旁路配置（RMV TOBYPASSCFG）_13809821.md,UDG,TCP优化服务管理,TCP旁路配置,,,TCP优化服务管理 / TCP旁路配置,删除TCP旁路配置,RMV TOBYPASSCFG,RMV,TOBYPASSCFG,13809821,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP旁路配置\增加TCP旁路配置（ADD TOBYPASSCFG）_14369777.md,增加TCP旁路配置（ADD TOBYPASSCFG）_14369777.md,UDG,TCP优化服务管理,TCP旁路配置,,,TCP优化服务管理 / TCP旁路配置,增加TCP旁路配置,ADD TOBYPASSCFG,ADD,TOBYPASSCFG,14369777,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP旁路配置\查询TCP旁路配置（LST TOBYPASSCFG）_14010297.md,查询TCP旁路配置（LST TOBYPASSCFG）_14010297.md,UDG,TCP优化服务管理,TCP旁路配置,,,TCP优化服务管理 / TCP旁路配置,查询TCP旁路配置,LST TOBYPASSCFG,LST,TOBYPASSCFG,14010297,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP旁路配置\设置TCP旁路配置修改（MOD TOBYPASSCFG）_14250207.md,设置TCP旁路配置修改（MOD TOBYPASSCFG）_14250207.md,UDG,TCP优化服务管理,TCP旁路配置,,,TCP优化服务管理 / TCP旁路配置,设置TCP旁路配置修改,MOD TOBYPASSCFG,MOD,TOBYPASSCFG,14250207,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP流老化功能配置\查询TCP流老化功能配置（LST TOFLOWAGINGCFG）_44038784.md,查询TCP流老化功能配置（LST TOFLOWAGINGCFG）_44038784.md,UDG,TCP优化服务管理,TCP流老化功能配置,,,TCP优化服务管理 / TCP流老化功能配置,查询TCP流老化功能配置,LST TOFLOWAGINGCFG,LST,TOFLOWAGINGCFG,44038784,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP流老化功能配置\设置TCP流老化功能配置（SET TOFLOWAGINGCFG）_31379101.md,设置TCP流老化功能配置（SET TOFLOWAGINGCFG）_31379101.md,UDG,TCP优化服务管理,TCP流老化功能配置,,,TCP优化服务管理 / TCP流老化功能配置,设置TCP流老化功能配置,SET TOFLOWAGINGCFG,SET,TOFLOWAGINGCFG,31379101,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP策略配置\删除TCP优化策略配置（RMV TOPOLICYCFG）_93175451.md,删除TCP优化策略配置（RMV TOPOLICYCFG）_93175451.md,UDG,TCP优化服务管理,TCP策略配置,,,TCP优化服务管理 / TCP策略配置,删除TCP优化策略配置,RMV TOPOLICYCFG,RMV,TOPOLICYCFG,93175451,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP策略配置\增加TCP优化策略配置（ADD TOPOLICYCFG）_86856890.md,增加TCP优化策略配置（ADD TOPOLICYCFG）_86856890.md,UDG,TCP优化服务管理,TCP策略配置,,,TCP优化服务管理 / TCP策略配置,增加TCP优化策略配置,ADD TOPOLICYCFG,ADD,TOPOLICYCFG,86856890,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP策略配置\查询TCP优化策略配置（LST TOPOLICYCFG）_93335773.md,查询TCP优化策略配置（LST TOPOLICYCFG）_93335773.md,UDG,TCP优化服务管理,TCP策略配置,,,TCP优化服务管理 / TCP策略配置,查询TCP优化策略配置,LST TOPOLICYCFG,LST,TOPOLICYCFG,93335773,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP算法配置\查询TCP算法配置（LST TOALGCFG）_44249106.md,查询TCP算法配置（LST TOALGCFG）_44249106.md,UDG,TCP优化服务管理,TCP算法配置,,,TCP优化服务管理 / TCP算法配置,查询TCP算法配置,LST TOALGCFG,LST,TOALGCFG,44249106,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP算法配置\设置TCP算法配置（SET TOALGCFG）_44038792.md,设置TCP算法配置（SET TOALGCFG）_44038792.md,UDG,TCP优化服务管理,TCP算法配置,,,TCP优化服务管理 / TCP算法配置,设置TCP算法配置,SET TOALGCFG,SET,TOALGCFG,44038792,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP负载告警阈值控制\查询告警阈值（LST TOLOADALMTHD）_31379113.md,查询告警阈值（LST TOLOADALMTHD）_31379113.md,UDG,TCP优化服务管理,TCP负载告警阈值控制,,,TCP优化服务管理 / TCP负载告警阈值控制,查询告警阈值,LST TOLOADALMTHD,LST,TOLOADALMTHD,31379113,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP负载告警阈值控制\设置告警阈值（SET TOLOADALMTHD）_31139813.md,设置告警阈值（SET TOLOADALMTHD）_31139813.md,UDG,TCP优化服务管理,TCP负载告警阈值控制,,,TCP优化服务管理 / TCP负载告警阈值控制,设置告警阈值,SET TOLOADALMTHD,SET,TOLOADALMTHD,31139813,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP资源管理配置\查询TCP资源管理配置（LST TORESMGTCFG）_31139805.md,查询TCP资源管理配置（LST TORESMGTCFG）_31139805.md,UDG,TCP优化服务管理,TCP资源管理配置,,,TCP优化服务管理 / TCP资源管理配置,查询TCP资源管理配置,LST TORESMGTCFG,LST,TORESMGTCFG,31139805,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP资源管理配置\设置TCP资源管理配置（SET TORESMGTCFG）_44249098.md,设置TCP资源管理配置（SET TORESMGTCFG）_44249098.md,UDG,TCP优化服务管理,TCP资源管理配置,,,TCP优化服务管理 / TCP资源管理配置,设置TCP资源管理配置,SET TORESMGTCFG,SET,TORESMGTCFG,44249098,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP软参\查询TCP优化软参（LST TOSOFTPARA）_30974552.md,查询TCP优化软参（LST TOSOFTPARA）_30974552.md,UDG,TCP优化服务管理,TCP软参,,,TCP优化服务管理 / TCP软参,查询TCP优化软参,LST TOSOFTPARA,LST,TOSOFTPARA,30974552,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP软参\设置TCP优化软参（SET TOSOFTPARA）_81774263.md,设置TCP优化软参（SET TOSOFTPARA）_81774263.md,UDG,TCP优化服务管理,TCP软参,,,TCP优化服务管理 / TCP软参,设置TCP优化软参,SET TOSOFTPARA,SET,TOSOFTPARA,81774263,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\TCP重启TO\TCP重启TO（ACT TORESTTO）_44249102.md,TCP重启TO（ACT TORESTTO）_44249102.md,UDG,TCP优化服务管理,TCP重启TO,,,TCP优化服务管理 / TCP重启TO,TCP重启TO,ACT TORESTTO,ACT,TORESTTO,44249102,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区组绑定\删除小区和小区组绑定关系（RMV CELLBINDGRP）_93175449.md,删除小区和小区组绑定关系（RMV CELLBINDGRP）_93175449.md,UDG,TCP优化服务管理,小区组绑定,,,TCP优化服务管理 / 小区组绑定,删除小区和小区组绑定关系,RMV CELLBINDGRP,RMV,CELLBINDGRP,93175449,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区组绑定\增加小区和小区组绑定关系（ADD CELLBINDGRP）_86856888.md,增加小区和小区组绑定关系（ADD CELLBINDGRP）_86856888.md,UDG,TCP优化服务管理,小区组绑定,,,TCP优化服务管理 / 小区组绑定,增加小区和小区组绑定关系,ADD CELLBINDGRP,ADD,CELLBINDGRP,86856888,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区组绑定\查询小区和小区组绑定关系（LST CELLBINDGRP）_93335771.md,查询小区和小区组绑定关系（LST CELLBINDGRP）_93335771.md,UDG,TCP优化服务管理,小区组绑定,,,TCP优化服务管理 / 小区组绑定,查询小区和小区组绑定关系,LST CELLBINDGRP,LST,CELLBINDGRP,93335771,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区配置\删除小区（RMV CELL）_87336170.md,删除小区（RMV CELL）_87336170.md,UDG,TCP优化服务管理,小区配置,,,TCP优化服务管理 / 小区配置,删除小区,RMV CELL,RMV,CELL,87336170,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区配置\增加小区（ADD CELL）_93415785.md,增加小区（ADD CELL）_93415785.md,UDG,TCP优化服务管理,小区配置,,,TCP优化服务管理 / 小区配置,增加小区,ADD CELL,ADD,CELL,93415785,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\小区配置\查询小区（LST CELL）_86616994.md,查询小区（LST CELL）_86616994.md,UDG,TCP优化服务管理,小区配置,,,TCP优化服务管理 / 小区配置,查询小区,LST CELL,LST,CELL,86616994,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\异常Server IP地址bypass功能\查询异常Server IP自动bypass功能配置（LST TOSERVERIPBYPASS）_27956239.md,查询异常Server IP自动bypass功能配置（LST TOSERVERIPBYPASS）_27956239.md,UDG,TCP优化服务管理,异常Server IP地址bypass功能,,,TCP优化服务管理 / 异常Server IP地址bypass功能,查询异常Server IP自动bypass功能配置,LST TOSERVERIPBYPASS,LST,TOSERVERIPBYPASS,27956239,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\TCP优化服务管理\异常Server IP地址bypass功能\设置异常Server IP自动bypass功能（SET TOSERVERIPBYPASS）_77522776.md,设置异常Server IP自动bypass功能（SET TOSERVERIPBYPASS）_77522776.md,UDG,TCP优化服务管理,异常Server IP地址bypass功能,,,TCP优化服务管理 / 异常Server IP地址bypass功能,设置异常Server IP自动bypass功能,SET TOSERVERIPBYPASS,SET,TOSERVERIPBYPASS,77522776,no,2
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表全局参数\查询业务报表全局参数（LST RPTGLBPARA）_05977162.md,查询业务报表全局参数（LST RPTGLBPARA）_05977162.md,UDG,业务报表管理,报表功能管理,报表全局参数,,业务报表管理 / 报表功能管理 / 报表全局参数,查询业务报表全局参数,LST RPTGLBPARA,LST,RPTGLBPARA,05977162,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表全局参数\设置报表功能全局参数（SET RPTGLBPARA）_06561546.md,设置报表功能全局参数（SET RPTGLBPARA）_06561546.md,UDG,业务报表管理,报表功能管理,报表全局参数,,业务报表管理 / 报表功能管理 / 报表全局参数,设置报表功能全局参数,SET RPTGLBPARA,SET,RPTGLBPARA,06561546,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表全局开关\查询业务报表全局开关（LST RPTGLBCFG）_94212267.md,查询业务报表全局开关（LST RPTGLBCFG）_94212267.md,UDG,业务报表管理,报表功能管理,报表全局开关,,业务报表管理 / 报表功能管理 / 报表全局开关,查询业务报表全局开关,LST RPTGLBCFG,LST,RPTGLBCFG,94212267,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表全局开关\设置报表功能全局开关（SET RPTGLBCFG）_93753143.md,设置报表功能全局开关（SET RPTGLBCFG）_93753143.md,UDG,业务报表管理,报表功能管理,报表全局开关,,业务报表管理 / 报表功能管理 / 报表全局开关,设置报表功能全局开关,SET RPTGLBCFG,SET,RPTGLBCFG,93753143,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表加密控制\查询业务报表加密算法配置（LST RPTENCRYPT）_06561550.md,查询业务报表加密算法配置（LST RPTENCRYPT）_06561550.md,UDG,业务报表管理,报表功能管理,报表加密控制,,业务报表管理 / 报表功能管理 / 报表加密控制,查询业务报表加密算法配置,LST RPTENCRYPT,LST,RPTENCRYPT,06561550,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表加密控制\设置业务报表加密算法（SET RPTENCRYPT）_93973685.md,设置业务报表加密算法（SET RPTENCRYPT）_93973685.md,UDG,业务报表管理,报表功能管理,报表加密控制,,业务报表管理 / 报表功能管理 / 报表加密控制,设置业务报表加密算法,SET RPTENCRYPT,SET,RPTENCRYPT,93973685,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表承载协议映射开关\查询业务报表承载协议映射开关（LST RPTPROTMPSW）_19172444.md,查询业务报表承载协议映射开关（LST RPTPROTMPSW）_19172444.md,UDG,业务报表管理,报表功能管理,报表承载协议映射开关,,业务报表管理 / 报表功能管理 / 报表承载协议映射开关,查询业务报表承载协议映射开关,LST RPTPROTMPSW,LST,RPTPROTMPSW,19172444,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表承载协议映射开关\设置业务报表承载协议映射开关（SET RPTPROTMPSW）_19410198.md,设置业务报表承载协议映射开关（SET RPTPROTMPSW）_19410198.md,UDG,业务报表管理,报表功能管理,报表承载协议映射开关,,业务报表管理 / 报表功能管理 / 报表承载协议映射开关,设置业务报表承载协议映射开关,SET RPTPROTMPSW,SET,RPTPROTMPSW,19410198,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表系统级单据开关\显示基础单据上报功能开关（LST RPTBASICRECCFG）_61159772.md,显示基础单据上报功能开关（LST RPTBASICRECCFG）_61159772.md,UDG,业务报表管理,报表功能管理,报表系统级单据开关,,业务报表管理 / 报表功能管理 / 报表系统级单据开关,显示基础单据上报功能开关,LST RPTBASICRECCFG,LST,RPTBASICRECCFG,61159772,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表系统级单据开关\设置基础单据上报配置开关（SET RPTBASICRECCFG）_46919341.md,设置基础单据上报配置开关（SET RPTBASICRECCFG）_46919341.md,UDG,业务报表管理,报表功能管理,报表系统级单据开关,,业务报表管理 / 报表功能管理 / 报表系统级单据开关,设置基础单据上报配置开关,SET RPTBASICRECCFG,SET,RPTBASICRECCFG,46919341,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表速率控制\查询业务报表消息流控配置（LST RPTRATELT）_93531887.md,查询业务报表消息流控配置（LST RPTRATELT）_93531887.md,UDG,业务报表管理,报表功能管理,报表速率控制,,业务报表管理 / 报表功能管理 / 报表速率控制,查询业务报表消息流控配置,LST RPTRATELT,LST,RPTRATELT,93531887,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表功能管理\报表速率控制\设置报表消息流控配置（SET RPTRATELT）_06453264.md,设置报表消息流控配置（SET RPTRATELT）_06453264.md,UDG,业务报表管理,报表功能管理,报表速率控制,,业务报表管理 / 报表功能管理 / 报表速率控制,设置报表消息流控配置,SET RPTRATELT,SET,RPTRATELT,06453264,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表服务器管理\报表服务器\修改报表服务器（MOD RPTSVR）_06453262.md,修改报表服务器（MOD RPTSVR）_06453262.md,UDG,业务报表管理,报表服务器管理,报表服务器,,业务报表管理 / 报表服务器管理 / 报表服务器,修改报表服务器,MOD RPTSVR,MOD,RPTSVR,06453262,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表服务器管理\报表服务器\删除报表服务器（RMV RPTSVR）_79568180.md,删除报表服务器（RMV RPTSVR）_79568180.md,UDG,业务报表管理,报表服务器管理,报表服务器,,业务报表管理 / 报表服务器管理 / 报表服务器,删除报表服务器,RMV RPTSVR,RMV,RPTSVR,79568180,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表服务器管理\报表服务器\显示报表服务器（LST RPTSVR）_27634000.md,显示报表服务器（LST RPTSVR）_27634000.md,UDG,业务报表管理,报表服务器管理,报表服务器,,业务报表管理 / 报表服务器管理 / 报表服务器,显示报表服务器,LST RPTSVR,LST,RPTSVR,27634000,no,3
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\业务报表管理\报表服务器管理\报表服务器\配置报表服务器（ADD RPTSVR）_79568179.md,配置报表服务器（ADD RPTSVR）_79568179.md,UDG,业务报表管理,报表服务器管理,报表服务器,,业务报表管理 / 报表服务器管理 / 报表服务器,配置报表服务器,ADD RPTSVR,ADD,RPTSVR,79568179,no,3
